source_name,source_dataset,source_file,source_row_number,source_row_sha256,poll_id,question_id,race_id,candidate_id,cycle,pollster_id,pollster_rating_id,state_raw,state,office_type,seat_number,seat_name,stage,start_date,end_date,election_date,created_at,as_of_date,field_period_days,days_before_election,pollster,sponsors,display_name,pollster_name,poll_url,poll_source,population,population_full,methodology,notes,sample_size,numeric_grade,pollscore,transparency_score,candidate_name,answer,party_raw,party,pct,is_democratic,is_republican,is_major_party,is_tracking,is_internal,is_partisan,is_hypothetical,is_nationwide_batch,is_ranked_choice_reallocated,ranked_choice_round,sponsor_candidate,sponsor_candidate_party_raw,sponsor_candidate_party,endorsed_candidate,endorsed_candidate_party_raw,endorsed_candidate_party,has_valid_identifiers,has_valid_dates,has_valid_state,has_valid_percentage,field_period_is_nonnegative,poll_ends_by_election_day,is_ranked_choice_row,is_standard_general_election,race_key,question_key,question_candidate_rows,question_unique_candidates,question_major_party_rows,question_pct_sum,question_has_both_major_parties,question_pct_sum_near_100,source_sponsor_ids,source_pollster_rating_name,source_sponsor_candidate_id,source_endorsed_candidate_id,source_endorsed_candidate_name,source_subpopulation,source_url_article,source_url_topline,source_url_crosstab,validation_invalid_identifiers,validation_invalid_dates,validation_invalid_state,validation_invalid_percentage,validation_negative_field_period,validation_duplicate_question_candidate_key,validation_exact_duplicate_row,validation_missing_election_date,validation_poll_after_election_day
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,222,77039a2e54ff103526cb171ed14b22504f308f61e3e614983edb9477e5450920,89211,215684,9527,37188,2024,1515,522,Pennsylvania,PA,U.S. Senate,0,Class I,general,2024-10-25,2024-10-31,2024-11-05,2024-11-01,2024-10-31,6,5,Data for Progress,,Data for Progress,,https://www.dataforprogress.org/blog/2024/11/1/final-data-for-progress-swing-state-polls,,lv,lv,Online Opt-In Panel/Text-to-Web,,908.0,2.6,-1.2,10.0,Bernard Selker,Selker,CON,CON,0.0,False,False,False,,False,,True,False,False,,,,,,,,True,True,True,True,True,True,False,False,2024-PA-9527,89211-215684,5,5,2,96.0,True,True,,Data for Progress,,,,,https://www.dataforprogress.org/blog/2024/11/1/final-data-for-progress-swing-state-polls,,https://www.filesforprogress.org/datasets/2024/11/dfp_2024g_pa_tabs.pdf,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,218,b273f3a6597dd6aa0782e04fcc836a3ae2fbedc55be204b15b7252275bca8fac,89211,215684,9527,30990,2024,1515,522,Pennsylvania,PA,U.S. Senate,0,Class I,general,2024-10-25,2024-10-31,2024-11-05,2024-11-01,2024-10-31,6,5,Data for Progress,,Data for Progress,,https://www.dataforprogress.org/blog/2024/11/1/final-data-for-progress-swing-state-polls,,lv,lv,Online Opt-In Panel/Text-to-Web,,908.0,2.6,-1.2,10.0,Robert P. Casey Jr.,Casey,DEM,D,49.0,True,False,True,,False,,True,False,False,,,,,,,,True,True,True,True,True,True,False,False,2024-PA-9527,89211-215684,5,5,2,96.0,True,True,,Data for Progress,,,,,https://www.dataforprogress.org/blog/2024/11/1/final-data-for-progress-swing-state-polls,,https://www.filesforprogress.org/datasets/2024/11/dfp_2024g_pa_tabs.pdf,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,221,c5f9f08b6affad696a0950a998625dce74548d7564d6a6afbe731f2cc6f0b81b,89211,215684,9527,37104,2024,1515,522,Pennsylvania,PA,U.S. Senate,0,Class I,general,2024-10-25,2024-10-31,2024-11-05,2024-11-01,2024-10-31,6,5,Data for Progress,,Data for Progress,,https://www.dataforprogress.org/blog/2024/11/1/final-data-for-progress-swing-state-polls,,lv,lv,Online Opt-In Panel/Text-to-Web,,908.0,2.6,-1.2,10.0,Leila Hazou,Hazou,GRE,GRE,1.0,False,False,False,,False,,True,False,False,,,,,,,,True,True,True,True,True,True,False,False,2024-PA-9527,89211-215684,5,5,2,96.0,True,True,,Data for Progress,,,,,https://www.dataforprogress.org/blog/2024/11/1/final-data-for-progress-swing-state-polls,,https://www.filesforprogress.org/datasets/2024/11/dfp_2024g_pa_tabs.pdf,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,220,6885c42093a72ea6bbfa1e2fba7145c7c7a7f93ca3bff69315050946f7f3b7f1,89211,215684,9527,37102,2024,1515,522,Pennsylvania,PA,U.S. Senate,0,Class I,general,2024-10-25,2024-10-31,2024-11-05,2024-11-01,2024-10-31,6,5,Data for Progress,,Data for Progress,,https://www.dataforprogress.org/blog/2024/11/1/final-data-for-progress-swing-state-polls,,lv,lv,Online Opt-In Panel/Text-to-Web,,908.0,2.6,-1.2,10.0,John C. Thomas,Thomas,LIB,L,1.0,False,False,False,,False,,True,False,False,,,,,,,,True,True,True,True,True,True,False,False,2024-PA-9527,89211-215684,5,5,2,96.0,True,True,,Data for Progress,,,,,https://www.dataforprogress.org/blog/2024/11/1/final-data-for-progress-swing-state-polls,,https://www.filesforprogress.org/datasets/2024/11/dfp_2024g_pa_tabs.pdf,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,219,bf70d0e62dcab371c95c68086fa8601236f3ea00e89575c53f47f91109996377,89211,215684,9527,30991,2024,1515,522,Pennsylvania,PA,U.S. Senate,0,Class I,general,2024-10-25,2024-10-31,2024-11-05,2024-11-01,2024-10-31,6,5,Data for Progress,,Data for Progress,,https://www.dataforprogress.org/blog/2024/11/1/final-data-for-progress-swing-state-polls,,lv,lv,Online Opt-In Panel/Text-to-Web,,908.0,2.6,-1.2,10.0,Dave McCormick,McCormick,REP,R,45.0,False,True,True,,False,,True,False,False,,,,,,,,True,True,True,True,True,True,False,False,2024-PA-9527,89211-215684,5,5,2,96.0,True,True,,Data for Progress,,,,,https://www.dataforprogress.org/blog/2024/11/1/final-data-for-progress-swing-state-polls,,https://www.filesforprogress.org/datasets/2024/11/dfp_2024g_pa_tabs.pdf,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,223,eed609eff2a8f8f5434b422cae6430f6cd259f9467fc471cee1057617cca551b,89266,215910,9527,30990,2024,1189,218,Pennsylvania,PA,U.S. Senate,0,Class I,general,2024-10-22,2024-10-31,2024-11-05,2024-11-03,2024-10-31,9,5,Morning Consult,,Morning Consult,,https://pro.morningconsult.com/trackers/2024-election-state-polls,,lv,lv,Online Opt-In Panel,,1538.0,1.9,-0.3,3.0,Robert P. Casey Jr.,Casey,DEM,D,46.1,True,False,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2024-PA-9527,89266-215910,2,2,2,89.30000000000001,True,False,,Morning Consult,,,,,https://pro.morningconsult.com/trackers/2024-election-state-polls,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,224,9e71a2c2cb2a01e84950bbd9335d0288befb5ad9145500052fe00c5a4335e74b,89266,215910,9527,30991,2024,1189,218,Pennsylvania,PA,U.S. Senate,0,Class I,general,2024-10-22,2024-10-31,2024-11-05,2024-11-03,2024-10-31,9,5,Morning Consult,,Morning Consult,,https://pro.morningconsult.com/trackers/2024-election-state-polls,,lv,lv,Online Opt-In Panel,,1538.0,1.9,-0.3,3.0,Dave McCormick,McCormick,REP,R,43.2,False,True,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2024-PA-9527,89266-215910,2,2,2,89.30000000000001,True,False,,Morning Consult,,,,,https://pro.morningconsult.com/trackers/2024-election-state-polls,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,84,78b2e43b7da7fc37eb8f33455057f4a5285b67810ad0b8289c6158a6b528a7e4,89248,215791,9527,30990,2024,1528,546,Pennsylvania,PA,U.S. Senate,0,Class I,general,2024-11-01,2024-11-02,2024-11-05,2024-11-02,2024-11-02,1,3,AtlasIntel,,AtlasIntel,,https://projects.fivethirtyeight.com/polls/20241102_SwingStates_AtlasIntel.pdf,,lv,lv,Online Ad,,2049.0,2.7,-0.8,6.0,Robert P. Casey Jr.,Casey,DEM,D,48.7,True,False,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2024-PA-9527,89248-215791,2,2,2,95.30000000000001,True,True,,AtlasIntel,,,,,,,https://projects.fivethirtyeight.com/polls/20241102_SwingStates_AtlasIntel.pdf,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,85,3315d56d617866509ff874bbae1586f10ff0774eecb4daa83ac0ad2d16eda12e,89248,215791,9527,30991,2024,1528,546,Pennsylvania,PA,U.S. Senate,0,Class I,general,2024-11-01,2024-11-02,2024-11-05,2024-11-02,2024-11-02,1,3,AtlasIntel,,AtlasIntel,,https://projects.fivethirtyeight.com/polls/20241102_SwingStates_AtlasIntel.pdf,,lv,lv,Online Ad,,2049.0,2.7,-0.8,6.0,Dave McCormick,McCormick,REP,R,46.6,False,True,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2024-PA-9527,89248-215791,2,2,2,95.30000000000001,True,True,,AtlasIntel,,,,,,,https://projects.fivethirtyeight.com/polls/20241102_SwingStates_AtlasIntel.pdf,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,112,c8e79557eda734fb810e2020eeea898f2e496a69accdc3f203a42e5bcc505d78,89275,215921,9527,30990,2024,1424,448,Pennsylvania,PA,U.S. Senate,0,Class I,general,2024-10-29,2024-11-02,2024-11-05,2024-11-03,2024-11-02,4,3,Siena/NYT,The Philadelphia Inquirer,The New York Times/Siena College,,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,,rv,rv,Live Phone,,1527.0,3.0,-1.5,9.0,Robert P. Casey Jr.,Casey,DEM,D,50.0,True,False,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2024-PA-9527,89275-215921,2,2,2,95.0,True,True,1875,The New York Times/Siena College,,,,,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-pennsylvania-poll-toplines.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-pennsylvania-poll-crosstabs.html,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,113,bde91e4f3ce36b10ead7d889d2827225dbea4491097908121c4f41f542136c1e,89275,215921,9527,30991,2024,1424,448,Pennsylvania,PA,U.S. Senate,0,Class I,general,2024-10-29,2024-11-02,2024-11-05,2024-11-03,2024-11-02,4,3,Siena/NYT,The Philadelphia Inquirer,The New York Times/Siena College,,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,,rv,rv,Live Phone,,1527.0,3.0,-1.5,9.0,Dave McCormick,McCormick,REP,R,45.0,False,True,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2024-PA-9527,89275-215921,2,2,2,95.0,True,True,1875,The New York Times/Siena College,,,,,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-pennsylvania-poll-toplines.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-pennsylvania-poll-crosstabs.html,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,114,75a87671339cc2088aa26896b34b6f15b0518b2026758444c1ae2db8dac6cf4e,89275,215922,9527,30990,2024,1424,448,Pennsylvania,PA,U.S. Senate,0,Class I,general,2024-10-29,2024-11-02,2024-11-05,2024-11-03,2024-11-02,4,3,Siena/NYT,The Philadelphia Inquirer,The New York Times/Siena College,,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,,lv,lv,Live Phone,,1527.0,3.0,-1.5,9.0,Robert P. Casey Jr.,Casey,DEM,D,50.0,True,False,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2024-PA-9527,89275-215922,2,2,2,95.0,True,True,1875,The New York Times/Siena College,,,,,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-pennsylvania-poll-toplines.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-pennsylvania-poll-crosstabs.html,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,115,cbd9b69dc5bc81e5c2976a0ce5b375939b046ab4a9fd5691e6c0b7008f1c5b31,89275,215922,9527,30991,2024,1424,448,Pennsylvania,PA,U.S. Senate,0,Class I,general,2024-10-29,2024-11-02,2024-11-05,2024-11-03,2024-11-02,4,3,Siena/NYT,The Philadelphia Inquirer,The New York Times/Siena College,,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,,lv,lv,Live Phone,,1527.0,3.0,-1.5,9.0,Dave McCormick,McCormick,REP,R,45.0,False,True,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2024-PA-9527,89275-215922,2,2,2,95.0,True,True,1875,The New York Times/Siena College,,,,,https://www.nytimes.com/2024/11/03/us/politics/harris-trump-times-siena-poll.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-pennsylvania-poll-toplines.html,https://www.nytimes.com/interactive/2024/11/03/us/elections/times-siena-pennsylvania-poll-crosstabs.html,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,92,66fcd7f4d8ae898438834976356fd8f3d59ef67232afd3dce596aa18b0448e4b,89305,216110,9527,30990,2024,235,243,Pennsylvania,PA,U.S. Senate,0,Class I,general,2024-11-01,2024-11-02,2024-11-05,2024-11-03,2024-11-02,1,3,InsiderAdvantage,,InsiderAdvantage,,https://insideradvantage.com/insideradvantage-surveys-az-mi-wi-pa-nc/,,lv,lv,,,800.0,2.0,-0.3,5.0,Robert P. Casey Jr.,Casey,DEM,D,47.8,True,False,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2024-PA-9527,89305-216110,2,2,2,94.5,True,True,,InsiderAdvantage,,,,,https://insideradvantage.com/insideradvantage-surveys-az-mi-wi-pa-nc/,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,93,5313dca7b9b4303cfc85235e98c09cceb62140280b10c454b6aa89e84cd5640c,89305,216110,9527,30991,2024,235,243,Pennsylvania,PA,U.S. Senate,0,Class I,general,2024-11-01,2024-11-02,2024-11-05,2024-11-03,2024-11-02,1,3,InsiderAdvantage,,InsiderAdvantage,,https://insideradvantage.com/insideradvantage-surveys-az-mi-wi-pa-nc/,,lv,lv,,,800.0,2.0,-0.3,5.0,Dave McCormick,McCormick,REP,R,46.7,False,True,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2024-PA-9527,89305-216110,2,2,2,94.5,True,True,,InsiderAdvantage,,,,,https://insideradvantage.com/insideradvantage-surveys-az-mi-wi-pa-nc/,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,102,0a8123096f5d84bbd38f4a3d3feab6da2b81ae357896d74bc6cd3ca67f771164,89339,216216,9527,30990,2024,1102,88,Pennsylvania,PA,U.S. Senate,0,Class I,general,2024-10-30,2024-11-02,2024-11-05,2024-11-04,2024-11-02,3,3,Emerson,The Hill | Nexstar,Emerson College,,https://emersoncollegepolling.com/november-2024-final-swing-state-polls-too-close-to-call-election-for-president/,,lv,lv,IVR/Online Opt-In Panel/Text-to-Web,,1000.0,2.9,-1.1,7.0,Robert P. Casey Jr.,Casey,DEM,D,47.1,True,False,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2024-PA-9527,89339-216216,2,2,2,94.0,True,True,"960,1185",Emerson College,,,,,https://emersoncollegepolling.com/november-2024-final-swing-state-polls-too-close-to-call-election-for-president/,,https://docs.google.com/spreadsheets/d/1EKabXuEVK-kB6ke75u_PFdOJeR-jtJnX/edit?rtpof=true&sd=true&gid=1560238424#gid=1560238424,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,103,6a2cb9a0787b97103170ccb6da975d64743880cde8b2dc1dc5a96d3a5090301c,89339,216216,9527,30991,2024,1102,88,Pennsylvania,PA,U.S. Senate,0,Class I,general,2024-10-30,2024-11-02,2024-11-05,2024-11-04,2024-11-02,3,3,Emerson,The Hill | Nexstar,Emerson College,,https://emersoncollegepolling.com/november-2024-final-swing-state-polls-too-close-to-call-election-for-president/,,lv,lv,IVR/Online Opt-In Panel/Text-to-Web,,1000.0,2.9,-1.1,7.0,Dave McCormick,McCormick,REP,R,46.9,False,True,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2024-PA-9527,89339-216216,2,2,2,94.0,True,True,"960,1185",Emerson College,,,,,https://emersoncollegepolling.com/november-2024-final-swing-state-polls-too-close-to-call-election-for-president/,,https://docs.google.com/spreadsheets/d/1EKabXuEVK-kB6ke75u_PFdOJeR-jtJnX/edit?rtpof=true&sd=true&gid=1560238424#gid=1560238424,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,142,2bb822a6764b786b7a031e91be609075a59c87f8b43c079abfda7cfaab90bc90,89345,216250,9527,30990,2024,1801,770,Pennsylvania,PA,U.S. Senate,0,Class I,general,2024-10-25,2024-11-02,2024-11-05,2024-11-04,2024-11-02,8,3,Florida Atlantic University/Mainstreet Research,,Florida Atlantic University PolCom Lab/Mainstreet Research,,https://www.fau.edu/newsdesk/articles/nov24midwestpennpoll.php,,lv,lv,Online Opt-In Panel/Text,,699.0,,,6.0,Robert P. Casey Jr.,Casey,DEM,D,49.0,True,False,True,,False,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2024-PA-9527,89345-216250,2,2,2,93.0,True,True,,Florida Atlantic University PolCom Lab/Mainstreet Research,,,,,https://www.fau.edu/newsdesk/articles/nov24midwestpennpoll.php,https://cdn.prod.website-files.com/65f9d6603173d65814fdf49a/6728f32bf34dbb6ff98cedd9_Mainstreet_PA_Oct_2024_Public.pdf,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,143,09b18ef3c6df57837bb2df9c4ff53c782f8c032779d590b4e11dc26453b1124f,89345,216250,9527,30991,2024,1801,770,Pennsylvania,PA,U.S. Senate,0,Class I,general,2024-10-25,2024-11-02,2024-11-05,2024-11-04,2024-11-02,8,3,Florida Atlantic University/Mainstreet Research,,Florida Atlantic University PolCom Lab/Mainstreet Research,,https://www.fau.edu/newsdesk/articles/nov24midwestpennpoll.php,,lv,lv,Online Opt-In Panel/Text,,699.0,,,6.0,Dave McCormick,McCormick,REP,R,44.0,False,True,True,,False,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2024-PA-9527,89345-216250,2,2,2,93.0,True,True,,Florida Atlantic University PolCom Lab/Mainstreet Research,,,,,https://www.fau.edu/newsdesk/articles/nov24midwestpennpoll.php,https://cdn.prod.website-files.com/65f9d6603173d65814fdf49a/6728f32bf34dbb6ff98cedd9_Mainstreet_PA_Oct_2024_Public.pdf,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,144,f3ab02d15aa03dae068006c7698da847266510e80076d8e15030a2e627e41642,89345,216284,9527,30990,2024,1801,770,Pennsylvania,PA,U.S. Senate,0,Class I,general,2024-10-25,2024-11-02,2024-11-05,2024-11-04,2024-11-02,8,3,Florida Atlantic University/Mainstreet Research,,Florida Atlantic University PolCom Lab/Mainstreet Research,,https://www.fau.edu/newsdesk/articles/nov24midwestpennpoll.php,,rv,rv,Online Opt-In Panel/Text,,798.0,,,6.0,Robert P. Casey Jr.,Casey,DEM,D,48.0,True,False,True,,False,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2024-PA-9527,89345-216284,2,2,2,91.0,True,True,,Florida Atlantic University PolCom Lab/Mainstreet Research,,,,,https://www.fau.edu/newsdesk/articles/nov24midwestpennpoll.php,https://cdn.prod.website-files.com/65f9d6603173d65814fdf49a/6728f32bf34dbb6ff98cedd9_Mainstreet_PA_Oct_2024_Public.pdf,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,145,356ead984b6761ece70a4355ca9baee338da5426c2f6104426227d27233532e2,89345,216284,9527,30991,2024,1801,770,Pennsylvania,PA,U.S. Senate,0,Class I,general,2024-10-25,2024-11-02,2024-11-05,2024-11-04,2024-11-02,8,3,Florida Atlantic University/Mainstreet Research,,Florida Atlantic University PolCom Lab/Mainstreet Research,,https://www.fau.edu/newsdesk/articles/nov24midwestpennpoll.php,,rv,rv,Online Opt-In Panel/Text,,798.0,,,6.0,Dave McCormick,McCormick,REP,R,43.0,False,True,True,,False,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2024-PA-9527,89345-216284,2,2,2,91.0,True,True,,Florida Atlantic University PolCom Lab/Mainstreet Research,,,,,https://www.fau.edu/newsdesk/articles/nov24midwestpennpoll.php,https://cdn.prod.website-files.com/65f9d6603173d65814fdf49a/6728f32bf34dbb6ff98cedd9_Mainstreet_PA_Oct_2024_Public.pdf,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,55,672d5dad31e66974b1b1291a1ddbd5942a0ccbd0df87f0acf880f1e6d02463d9,89290,216092,9527,30990,2024,1754,732,Pennsylvania,PA,U.S. Senate,0,Class I,general,2024-11-01,2024-11-03,2024-11-05,2024-11-03,2024-11-03,2,2,Patriot Polling,,Patriot Polling,,https://patriotpolling.com/our-polls/f/final-2024-presidential-poll,,rv,rv,IVR/Text,,903.0,1.1,0.6,5.0,Robert P. Casey Jr.,Casey,DEM,D,50.4,True,False,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2024-PA-9527,89290-216092,2,2,2,99.4,True,True,,Patriot Polling,,,,,https://patriotpolling.com/our-polls/f/final-2024-presidential-poll,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,56,cae5189c2b0e29ff3a077e9a4026cb99e748c863595b989d76712b66ea84a7ac,89290,216092,9527,30991,2024,1754,732,Pennsylvania,PA,U.S. Senate,0,Class I,general,2024-11-01,2024-11-03,2024-11-05,2024-11-03,2024-11-03,2,2,Patriot Polling,,Patriot Polling,,https://patriotpolling.com/our-polls/f/final-2024-presidential-poll,,rv,rv,IVR/Text,,903.0,1.1,0.6,5.0,Dave McCormick,McCormick,REP,R,49.0,False,True,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2024-PA-9527,89290-216092,2,2,2,99.4,True,True,,Patriot Polling,,,,,https://patriotpolling.com/our-polls/f/final-2024-presidential-poll,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,65,05fcf0d76650ea5fc766db80303cbfbc3bebd0d7aa672dcf91c771c3c0984779,89306,216111,9527,30990,2024,1250,338,Pennsylvania,PA,U.S. Senate,0,Class I,general,2024-11-01,2024-11-03,2024-11-05,2024-11-03,2024-11-03,2,2,Trafalgar Group,,Trafalgar Group,,https://www.thetrafalgargroup.org/news/pa-pres-1103/,,lv,lv,IVR/Live Phone/Text/Online Opt-In Panel/Email,,1089.0,0.7,0.6,4.0,Robert P. Casey Jr.,Casey,DEM,D,45.9,True,False,True,,False,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2024-PA-9527,89306-216111,2,2,2,93.3,True,True,,Trafalgar Group,,,,,https://www.thetrafalgargroup.org/news/pa-pres-1103/,https://www.thetrafalgargroup.org/wp-content/uploads/2024/11/PA-24-General-1103-Poll-Report.pdf,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,66,b59e85cf08e140c6c448d6d1e6d982b39330e3d2642b98d97d356978c96d1b17,89306,216111,9527,30991,2024,1250,338,Pennsylvania,PA,U.S. Senate,0,Class I,general,2024-11-01,2024-11-03,2024-11-05,2024-11-03,2024-11-03,2,2,Trafalgar Group,,Trafalgar Group,,https://www.thetrafalgargroup.org/news/pa-pres-1103/,,lv,lv,IVR/Live Phone/Text/Online Opt-In Panel/Email,,1089.0,0.7,0.6,4.0,Dave McCormick,McCormick,REP,R,47.4,False,True,True,,False,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2024-PA-9527,89306-216111,2,2,2,93.3,True,True,,Trafalgar Group,,,,,https://www.thetrafalgargroup.org/news/pa-pres-1103/,https://www.thetrafalgargroup.org/wp-content/uploads/2024/11/PA-24-General-1103-Poll-Report.pdf,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,45,da108744d12fe491b578acac0c653dd8745516e69edd0c28f30eab13b0f38c6f,89327,216200,9527,30990,2024,1478,449,Pennsylvania,PA,U.S. Senate,0,Class I,general,2024-11-02,2024-11-03,2024-11-05,2024-11-04,2024-11-03,1,2,Research Co.,,Research Co.,,https://researchco.ca/2024/11/04/states-us-2024/,,lv,lv,Online Opt-In Panel,,450.0,2.4,-0.5,6.0,Robert P. Casey Jr.,Casey,DEM,D,48.0,True,False,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2024-PA-9527,89327-216200,2,2,2,94.0,True,True,,Research Co.,,,,,https://researchco.ca/2024/11/04/states-us-2024/,,https://researchco.ca/wp-content/uploads/2024/11/Tables_USStates_04Nov2024.pdf,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,46,12ec2d4ca4defe5ca31ba9360837529360eb72bd5b3d7146abaa57ca8d576240,89327,216200,9527,30991,2024,1478,449,Pennsylvania,PA,U.S. Senate,0,Class I,general,2024-11-02,2024-11-03,2024-11-05,2024-11-04,2024-11-03,1,2,Research Co.,,Research Co.,,https://researchco.ca/2024/11/04/states-us-2024/,,lv,lv,Online Opt-In Panel,,450.0,2.4,-0.5,6.0,Dave McCormick,McCormick,REP,R,46.0,False,True,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2024-PA-9527,89327-216200,2,2,2,94.0,True,True,,Research Co.,,,,,https://researchco.ca/2024/11/04/states-us-2024/,,https://researchco.ca/wp-content/uploads/2024/11/Tables_USStates_04Nov2024.pdf,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,18,d3a0f9f914599073c00e5a9372353250ff284ad2b6044dffb774abeec34db78d,89368,216445,9527,37188,2024,1921,889,Pennsylvania,PA,U.S. Senate,0,Class I,general,2024-11-01,2024-11-04,2024-11-05,2024-11-04,2024-11-04,3,1,Survation,,Survation,,https://www.survation.com/harris-narrowly-ahead-in-pennsylvania/,,lv,lv,,,915.0,,,8.0,Bernard Selker,Selker,CON,CON,0.49,False,False,False,,,,True,False,False,,,,,,,,True,True,True,True,True,True,False,False,2024-PA-9527,89368-216445,5,5,2,92.96,True,True,,Survation,,,,,https://www.survation.com/harris-narrowly-ahead-in-pennsylvania/,,,False,False,False,False,False,False,False,False,False
