race_id,cycle,election_date,state,state_name,senate_class,seat_id,election_type,special_election,actual_margin_dem,winner_party,presidential_result_year,presidential_margin_dem,senate_overperformance_dem,model_incumbent_name,model_incumbent_party,model_incumbent_running,model_open_seat,incumbent_party_dem,incumbent_running_indicator,open_seat_indicator,major_party_contested,backtest_scorable,backtest_exclusion_reason,presidential_baseline_available,historical_baseline_scorable,baseline_method,lookahead_protection,baseline_validation_status,president,president_party,president_party_dem,midterm_indicator,generic_ballot_dem,generic_ballot_gop,generic_ballot_margin_dem,generic_ballot_components_available,presidential_approval,presidential_disapproval,approval_net,presidential_approval_centered,approval_net_dem_oriented,approval_centered_dem_oriented,approval_poll_start,approval_poll_end,approval_observation_pre_election,generic_ballot_source,approval_source,national_environment_source_status,national_environment_notes,national_environment_scorable,national_environment_validation_status,national_environment_matched,historical_fundamentals_scorable,fundamentals_exclusion_reason
2020_ID,2020,2020-11-03,ID,Idaho,2,ID_CLASS_2,regular,False,-30.641627543035987,R,2016,-36.620353361611166,5.978725818575178,James E. Risch,R,False,True,0.0,0,1,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Donald Trump,R,-1.0,0,49.3,42.5,6.8,True,46.0,52.0,-6.0,-4.0,6.0,4.0,2020-10-16,2020-10-27,True,RealClearPolitics final 2020 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,
2020_IL,2020,2020-11-03,IL,Illinois,2,IL_CLASS_2,regular,False,17.129742087590202,D,2016,18.04010278142296,-0.9103606938327572,Richard J. Durbin,D,True,False,1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Donald Trump,R,-1.0,0,49.3,42.5,6.8,True,46.0,52.0,-6.0,-4.0,6.0,4.0,2020-10-16,2020-10-27,True,RealClearPolitics final 2020 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,
2020_KS,2020,2020-11-03,KS,Kansas,2,KS_CLASS_2,regular,False,-12.0379348237619,R,2016,-22.22294068521333,10.185005861451431,Pat Roberts,R,False,True,0.0,0,1,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Donald Trump,R,-1.0,0,49.3,42.5,6.8,True,46.0,52.0,-6.0,-4.0,6.0,4.0,2020-10-16,2020-10-27,True,RealClearPolitics final 2020 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,
2020_KY,2020,2020-11-03,KY,Kentucky,2,KY_CLASS_2,regular,False,-20.348541061255716,R,2016,-31.341258035019727,10.992716973764011,Mitch McConnell,R,True,False,-1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Donald Trump,R,-1.0,0,49.3,42.5,6.8,True,46.0,52.0,-6.0,-4.0,6.0,4.0,2020-10-16,2020-10-27,True,RealClearPolitics final 2020 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,
2020_LA,2020,2020-11-03,LA,Louisiana,2,LA_CLASS_2,regular,False,-51.44061118070289,R,2016,-20.343354475615584,-31.097256705087304,Bill Cassidy,R,True,False,-1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Donald Trump,R,-1.0,0,49.3,42.5,6.8,True,46.0,52.0,-6.0,-4.0,6.0,4.0,2020-10-16,2020-10-27,True,RealClearPolitics final 2020 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,
2020_MA,2020,2020-11-03,MA,Massachusetts,2,MA_CLASS_2,regular,False,33.37630608212415,D,2016,29.302557379258985,4.073748702865167,Edward J. Markey,D,True,False,1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Donald Trump,R,-1.0,0,49.3,42.5,6.8,True,46.0,52.0,-6.0,-4.0,6.0,4.0,2020-10-16,2020-10-27,True,RealClearPolitics final 2020 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,
2020_ME,2020,2020-11-03,ME,Maine,2,ME_CLASS_2,regular,False,-9.20707886851065,R,2016,3.1935822583250655,-12.400661126835717,Susan M. Collins,R,True,False,-1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Donald Trump,R,-1.0,0,49.3,42.5,6.8,True,46.0,52.0,-6.0,-4.0,6.0,4.0,2020-10-16,2020-10-27,True,RealClearPolitics final 2020 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,
2020_MI,2020,2020-11-03,MI,Michigan,2,MI_CLASS_2,regular,False,1.7172850548123364,D,2016,-0.235336433923095,1.9526214887354312,Gary C. Peters,D,True,False,1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Donald Trump,R,-1.0,0,49.3,42.5,6.8,True,46.0,52.0,-6.0,-4.0,6.0,4.0,2020-10-16,2020-10-27,True,RealClearPolitics final 2020 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,
2020_MN,2020,2020-11-03,MN,Minnesota,2,MN_CLASS_2,regular,False,5.679457423042791,D,2016,1.6633874143609688,4.016070008681822,Tina Smith,D,True,False,1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Donald Trump,R,-1.0,0,49.3,42.5,6.8,True,46.0,52.0,-6.0,-4.0,6.0,4.0,2020-10-16,2020-10-27,True,RealClearPolitics final 2020 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,
2020_MS,2020,2020-11-03,MS,Mississippi,2,MS_CLASS_2,regular,False,-10.155239628567571,R,2016,-18.17969464812012,8.024455019552548,Cindy Hyde-Smith,R,True,False,-1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Donald Trump,R,-1.0,0,49.3,42.5,6.8,True,46.0,52.0,-6.0,-4.0,6.0,4.0,2020-10-16,2020-10-27,True,RealClearPolitics final 2020 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,
2020_MT,2020,2020-11-03,MT,Montana,2,MT_CLASS_2,regular,False,-10.024321499512084,R,2016,-22.21932863404888,12.195007134536796,Steve Daines,R,True,False,-1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Donald Trump,R,-1.0,0,49.3,42.5,6.8,True,46.0,52.0,-6.0,-4.0,6.0,4.0,2020-10-16,2020-10-27,True,RealClearPolitics final 2020 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,
2020_NC,2020,2020-11-03,NC,North Carolina,2,NC_CLASS_2,regular,False,-1.826603939251612,R,2016,-3.807491607437427,1.9808876681858152,Thom Tillis,R,True,False,-1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Donald Trump,R,-1.0,0,49.3,42.5,6.8,True,46.0,52.0,-6.0,-4.0,6.0,4.0,2020-10-16,2020-10-27,True,RealClearPolitics final 2020 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,
2020_NE,2020,2020-11-03,NE,Nebraska,2,NE_CLASS_2,regular,False,-43.95175515420045,R,2016,-27.095348226355146,-16.856406927845303,Ben Sasse,R,True,False,-1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Donald Trump,R,-1.0,0,49.3,42.5,6.8,True,46.0,52.0,-6.0,-4.0,6.0,4.0,2020-10-16,2020-10-27,True,RealClearPolitics final 2020 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,
2020_NH,2020,2020-11-03,NH,New Hampshire,2,NH_CLASS_2,regular,False,16.02932792111268,D,2016,0.3940568847614116,15.63527103635127,Jeanne Shaheen,D,True,False,1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Donald Trump,R,-1.0,0,49.3,42.5,6.8,True,46.0,52.0,-6.0,-4.0,6.0,4.0,2020-10-16,2020-10-27,True,RealClearPolitics final 2020 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,
2020_NJ,2020,2020-11-03,NJ,New Jersey,2,NJ_CLASS_2,regular,False,16.615139632373698,D,2016,14.56838028580259,2.0467593465711076,Cory A. Booker,D,True,False,1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Donald Trump,R,-1.0,0,49.3,42.5,6.8,True,46.0,52.0,-6.0,-4.0,6.0,4.0,2020-10-16,2020-10-27,True,RealClearPolitics final 2020 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,
2020_NM,2020,2020-11-03,NM,New Mexico,2,NM_CLASS_2,regular,False,6.27123541097869,D,2016,9.301589868648222,-3.0303544576695316,Tom Udall,D,False,True,0.0,0,1,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Donald Trump,R,-1.0,0,49.3,42.5,6.8,True,46.0,52.0,-6.0,-4.0,6.0,4.0,2020-10-16,2020-10-27,True,RealClearPolitics final 2020 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,
2020_OK,2020,2020-11-03,OK,Oklahoma,2,OK_CLASS_2,regular,False,-31.525022113596386,R,2016,-38.60947447665626,7.084452363059874,James M. Inhofe,R,False,True,0.0,0,1,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Donald Trump,R,-1.0,0,49.3,42.5,6.8,True,46.0,52.0,-6.0,-4.0,6.0,4.0,2020-10-16,2020-10-27,True,RealClearPolitics final 2020 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,
2020_OR,2020,2020-11-03,OR,Oregon,2,OR_CLASS_2,regular,False,18.274771796454655,D,2016,12.311677890108712,5.963093906345943,Jeff Merkley,D,True,False,1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Donald Trump,R,-1.0,0,49.3,42.5,6.8,True,46.0,52.0,-6.0,-4.0,6.0,4.0,2020-10-16,2020-10-27,True,RealClearPolitics final 2020 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,
2020_RI,2020,2020-11-03,RI,Rhode Island,2,RI_CLASS_2,regular,False,33.17984958322271,D,2016,16.621408185319623,16.55844139790309,Jack Reed,D,False,True,0.0,0,1,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Donald Trump,R,-1.0,0,49.3,42.5,6.8,True,46.0,52.0,-6.0,-4.0,6.0,4.0,2020-10-16,2020-10-27,True,RealClearPolitics final 2020 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,
2020_SC,2020,2020-11-03,SC,South Carolina,2,SC_CLASS_2,regular,False,-10.415832481506795,R,2016,-14.92051272104804,4.504680239541244,Lindsey Graham,R,True,False,-1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Donald Trump,R,-1.0,0,49.3,42.5,6.8,True,46.0,52.0,-6.0,-4.0,6.0,4.0,2020-10-16,2020-10-27,True,RealClearPolitics final 2020 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,
2020_SD,2020,2020-11-03,SD,South Dakota,2,SD_CLASS_2,regular,False,-31.470495146578337,R,2016,-31.943716158862507,0.4732210122841707,Mike Rounds,R,True,False,-1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Donald Trump,R,-1.0,0,49.3,42.5,6.8,True,46.0,52.0,-6.0,-4.0,6.0,4.0,2020-10-16,2020-10-27,True,RealClearPolitics final 2020 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,
2020_TN,2020,2020-11-03,TN,Tennessee,2,TN_CLASS_2,regular,False,-27.770345608038824,R,2016,-27.248686090523975,-0.5216595175148484,Lamar Alexander,R,False,True,0.0,0,1,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Donald Trump,R,-1.0,0,49.3,42.5,6.8,True,46.0,52.0,-6.0,-4.0,6.0,4.0,2020-10-16,2020-10-27,True,RealClearPolitics final 2020 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,
2020_TX,2020,2020-11-03,TX,Texas,2,TX_CLASS_2,regular,False,-9.899042062075353,R,2016,-9.42645115594398,-0.4725909061313729,John Cornyn,R,True,False,-1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Donald Trump,R,-1.0,0,49.3,42.5,6.8,True,46.0,52.0,-6.0,-4.0,6.0,4.0,2020-10-16,2020-10-27,True,RealClearPolitics final 2020 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,
2020_VA,2020,2020-11-03,VA,Virginia,2,VA_CLASS_2,regular,False,12.09582841271353,D,2016,5.6527525543094015,6.4430758584041286,Mark R. Warner,D,True,False,1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Donald Trump,R,-1.0,0,49.3,42.5,6.8,True,46.0,52.0,-6.0,-4.0,6.0,4.0,2020-10-16,2020-10-27,True,RealClearPolitics final 2020 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,
2020_WV,2020,2020-11-03,WV,West Virginia,2,WV_CLASS_2,regular,False,-44.49214332185656,R,2016,-44.32210450259154,-0.1700388192650166,Shelley Moore Capito,R,True,False,-1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Donald Trump,R,-1.0,0,49.3,42.5,6.8,True,46.0,52.0,-6.0,-4.0,6.0,4.0,2020-10-16,2020-10-27,True,RealClearPolitics final 2020 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,
2020_WY,2020,2020-11-03,WY,Wyoming,2,WY_CLASS_2,regular,False,-46.2715881653659,R,2016,-51.41063925830758,5.139051092941685,Michael B. Enzi,R,False,True,0.0,0,1,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Donald Trump,R,-1.0,0,49.3,42.5,6.8,True,46.0,52.0,-6.0,-4.0,6.0,4.0,2020-10-16,2020-10-27,True,RealClearPolitics final 2020 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,
2022_AK,2022,2022-11-08,AK,Alaska,3,AK_CLASS_3,regular,False,,,2020,-10.523697447698623,,Lisa Murkowski,R,True,False,-1.0,1,0,False,False,Ranked-choice race; certified final-round major-party margin not yet ingested,True,False,most_recent_completed_presidential_election,True,not_scorable,Joe Biden,D,1.0,1,,,-1.2,False,41.3,54.2,-12.9,-8.700000000000003,-12.9,-8.700000000000003,,,True,FiveThirtyEight final 2022 generic-ballot average,RealClearPolling 2022 Biden approval reference,verified_existing_house_warehouse,Imported from canonical House historical national-environment warehouse; component percentages unavailable,True,PASSED,True,False,backtest_not_scorable
2022_AL,2022,2022-11-08,AL,Alabama,3,AL_CLASS_3,regular,False,-36.652984262818194,R,2020,-25.82274966670944,-10.830234596108752,Richard C. Shelby,R,False,True,0.0,0,1,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Joe Biden,D,1.0,1,,,-1.2,False,41.3,54.2,-12.9,-8.700000000000003,-12.9,-8.700000000000003,,,True,FiveThirtyEight final 2022 generic-ballot average,RealClearPolling 2022 Biden approval reference,verified_existing_house_warehouse,Imported from canonical House historical national-environment warehouse; component percentages unavailable,True,PASSED,True,True,
2022_AR,2022,2022-11-08,AR,Arkansas,3,AR_CLASS_3,regular,False,-35.782880140816665,R,2020,-28.424866555966304,-7.358013584850362,John Boozman,R,True,False,-1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Joe Biden,D,1.0,1,,,-1.2,False,41.3,54.2,-12.9,-8.700000000000003,-12.9,-8.700000000000003,,,True,FiveThirtyEight final 2022 generic-ballot average,RealClearPolling 2022 Biden approval reference,verified_existing_house_warehouse,Imported from canonical House historical national-environment warehouse; component percentages unavailable,True,PASSED,True,True,
2022_AZ,2022,2022-11-08,AZ,Arizona,3,AZ_CLASS_3,regular,False,4.992147589578039,D,2020,0.3136633582586228,4.678484231319416,Mark Kelly,D,True,False,1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Joe Biden,D,1.0,1,,,-1.2,False,41.3,54.2,-12.9,-8.700000000000003,-12.9,-8.700000000000003,,,True,FiveThirtyEight final 2022 generic-ballot average,RealClearPolling 2022 Biden approval reference,verified_existing_house_warehouse,Imported from canonical House historical national-environment warehouse; component percentages unavailable,True,PASSED,True,True,
2022_CA_REGULAR,2022,2022-11-08,CA,California,3,CA_CLASS_3,regular,False,22.12900637700405,D,2020,29.81782272133514,-7.688816344331091,Alex Padilla,D,True,False,1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Joe Biden,D,1.0,1,,,-1.2,False,41.3,54.2,-12.9,-8.700000000000003,-12.9,-8.700000000000003,,,True,FiveThirtyEight final 2022 generic-ballot average,RealClearPolling 2022 Biden approval reference,verified_existing_house_warehouse,Imported from canonical House historical national-environment warehouse; component percentages unavailable,True,PASSED,True,True,
2022_CA_SPECIAL,2022,2022-11-08,CA,California,3,CA_CLASS_3,special,True,21.787140037865683,D,2020,29.81782272133514,-8.030682683469458,Alex Padilla,D,True,False,1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Joe Biden,D,1.0,1,,,-1.2,False,41.3,54.2,-12.9,-8.700000000000003,-12.9,-8.700000000000003,,,True,FiveThirtyEight final 2022 generic-ballot average,RealClearPolling 2022 Biden approval reference,verified_existing_house_warehouse,Imported from canonical House historical national-environment warehouse; component percentages unavailable,True,PASSED,True,True,
2022_CO,2022,2022-11-08,CO,Colorado,3,CO_CLASS_3,regular,False,15.047246386477951,D,2020,13.876638984600303,1.170607401877648,Michael F. Bennet,D,True,False,1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Joe Biden,D,1.0,1,,,-1.2,False,41.3,54.2,-12.9,-8.700000000000003,-12.9,-8.700000000000003,,,True,FiveThirtyEight final 2022 generic-ballot average,RealClearPolling 2022 Biden approval reference,verified_existing_house_warehouse,Imported from canonical House historical national-environment warehouse; component percentages unavailable,True,PASSED,True,True,
2022_FL,2022,2022-11-08,FL,Florida,3,FL_CLASS_3,regular,False,-16.587594994456367,R,2020,-3.389509324283111,-13.198085670173256,Marco Rubio,R,True,False,-1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Joe Biden,D,1.0,1,,,-1.2,False,41.3,54.2,-12.9,-8.700000000000003,-12.9,-8.700000000000003,,,True,FiveThirtyEight final 2022 generic-ballot average,RealClearPolling 2022 Biden approval reference,verified_existing_house_warehouse,Imported from canonical House historical national-environment warehouse; component percentages unavailable,True,PASSED,True,True,
2022_GA,2022,2022-11-08,GA,Georgia,3,GA_CLASS_3,regular,False,0.9774140180497994,D,2020,0.2386593258172951,0.7387546922325043,Raphael G. Warnock,D,True,False,1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Joe Biden,D,1.0,1,,,-1.2,False,41.3,54.2,-12.9,-8.700000000000003,-12.9,-8.700000000000003,,,True,FiveThirtyEight final 2022 generic-ballot average,RealClearPolling 2022 Biden approval reference,verified_existing_house_warehouse,Imported from canonical House historical national-environment warehouse; component percentages unavailable,True,PASSED,True,True,
2022_HI,2022,2022-11-08,HI,Hawaii,3,HI_CLASS_3,regular,False,46.45313302387402,D,2020,30.06532929302977,16.387803730844247,Brian Schatz,D,True,False,1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Joe Biden,D,1.0,1,,,-1.2,False,41.3,54.2,-12.9,-8.700000000000003,-12.9,-8.700000000000003,,,True,FiveThirtyEight final 2022 generic-ballot average,RealClearPolling 2022 Biden approval reference,verified_existing_house_warehouse,Imported from canonical House historical national-environment warehouse; component percentages unavailable,True,PASSED,True,True,
2022_IA,2022,2022-11-08,IA,Iowa,3,IA_CLASS_3,regular,False,-12.196840548191474,R,2020,-8.36652616927411,-3.8303143789173646,Chuck Grassley,R,True,False,-1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Joe Biden,D,1.0,1,,,-1.2,False,41.3,54.2,-12.9,-8.700000000000003,-12.9,-8.700000000000003,,,True,FiveThirtyEight final 2022 generic-ballot average,RealClearPolling 2022 Biden approval reference,verified_existing_house_warehouse,Imported from canonical House historical national-environment warehouse; component percentages unavailable,True,PASSED,True,True,
2022_ID,2022,2022-11-08,ID,Idaho,3,ID_CLASS_3,regular,False,-35.721031821889774,R,2020,-31.754285850155743,-3.966745971734031,Mike Crapo,R,True,False,-1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Joe Biden,D,1.0,1,,,-1.2,False,41.3,54.2,-12.9,-8.700000000000003,-12.9,-8.700000000000003,,,True,FiveThirtyEight final 2022 generic-ballot average,RealClearPolling 2022 Biden approval reference,verified_existing_house_warehouse,Imported from canonical House historical national-environment warehouse; component percentages unavailable,True,PASSED,True,True,
2022_IL,2022,2022-11-08,IL,Illinois,3,IL_CLASS_3,regular,False,15.584397861044309,D,2020,17.318087465613843,-1.733689604569534,Tammy Duckworth,D,True,False,1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Joe Biden,D,1.0,1,,,-1.2,False,41.3,54.2,-12.9,-8.700000000000003,-12.9,-8.700000000000003,,,True,FiveThirtyEight final 2022 generic-ballot average,RealClearPolling 2022 Biden approval reference,verified_existing_house_warehouse,Imported from canonical House historical national-environment warehouse; component percentages unavailable,True,PASSED,True,True,
2022_IN,2022,2022-11-08,IN,Indiana,3,IN_CLASS_3,regular,False,-21.495551038239668,R,2020,-16.390096014885927,-5.105455023353741,Todd Young,R,True,False,-1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Joe Biden,D,1.0,1,,,-1.2,False,41.3,54.2,-12.9,-8.700000000000003,-12.9,-8.700000000000003,,,True,FiveThirtyEight final 2022 generic-ballot average,RealClearPolling 2022 Biden approval reference,verified_existing_house_warehouse,Imported from canonical House historical national-environment warehouse; component percentages unavailable,True,PASSED,True,True,
2022_KS,2022,2022-11-08,KS,Kansas,3,KS_CLASS_3,regular,False,-23.66328612885694,R,2020,-14.9868565112627,-8.67642961759424,Jerry Moran,R,True,False,-1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Joe Biden,D,1.0,1,,,-1.2,False,41.3,54.2,-12.9,-8.700000000000003,-12.9,-8.700000000000003,,,True,FiveThirtyEight final 2022 generic-ballot average,RealClearPolling 2022 Biden approval reference,verified_existing_house_warehouse,Imported from canonical House historical national-environment warehouse; component percentages unavailable,True,PASSED,True,True,
2022_KY,2022,2022-11-08,KY,Kentucky,3,KY_CLASS_3,regular,False,-23.619806488332387,R,2020,-26.40020580052594,2.780399312193552,Rand Paul,R,True,False,-1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Joe Biden,D,1.0,1,,,-1.2,False,41.3,54.2,-12.9,-8.700000000000003,-12.9,-8.700000000000003,,,True,FiveThirtyEight final 2022 generic-ballot average,RealClearPolling 2022 Biden approval reference,verified_existing_house_warehouse,Imported from canonical House historical national-environment warehouse; component percentages unavailable,True,PASSED,True,True,
2022_LA,2022,2022-11-08,LA,Louisiana,3,LA_CLASS_3,regular,False,-55.0418251781291,R,2020,-18.928880912582105,-36.112944265547,John Kennedy,R,True,False,-1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Joe Biden,D,1.0,1,,,-1.2,False,41.3,54.2,-12.9,-8.700000000000003,-12.9,-8.700000000000003,,,True,FiveThirtyEight final 2022 generic-ballot average,RealClearPolling 2022 Biden approval reference,verified_existing_house_warehouse,Imported from canonical House historical national-environment warehouse; component percentages unavailable,True,PASSED,True,True,
2022_MD,2022,2022-11-08,MD,Maryland,3,MD_CLASS_3,regular,False,31.743055937654752,D,2020,34.058094094184675,-2.3150381565299227,Chris Van Hollen,D,True,False,1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Joe Biden,D,1.0,1,,,-1.2,False,41.3,54.2,-12.9,-8.700000000000003,-12.9,-8.700000000000003,,,True,FiveThirtyEight final 2022 generic-ballot average,RealClearPolling 2022 Biden approval reference,verified_existing_house_warehouse,Imported from canonical House historical national-environment warehouse; component percentages unavailable,True,PASSED,True,True,
2022_MO,2022,2022-11-08,MO,Missouri,3,MO_CLASS_3,regular,False,-13.652645873736844,R,2020,-15.671641288802888,2.018995415066044,Roy Blunt,R,False,True,0.0,0,1,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Joe Biden,D,1.0,1,,,-1.2,False,41.3,54.2,-12.9,-8.700000000000003,-12.9,-8.700000000000003,,,True,FiveThirtyEight final 2022 generic-ballot average,RealClearPolling 2022 Biden approval reference,verified_existing_house_warehouse,Imported from canonical House historical national-environment warehouse; component percentages unavailable,True,PASSED,True,True,
2022_NC,2022,2022-11-08,NC,North Carolina,3,NC_CLASS_3,regular,False,-3.299253218639862,R,2020,-1.3683650663734426,-1.9308881522664192,Richard Burr,R,False,True,0.0,0,1,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Joe Biden,D,1.0,1,,,-1.2,False,41.3,54.2,-12.9,-8.700000000000003,-12.9,-8.700000000000003,,,True,FiveThirtyEight final 2022 generic-ballot average,RealClearPolling 2022 Biden approval reference,verified_existing_house_warehouse,Imported from canonical House historical national-environment warehouse; component percentages unavailable,True,PASSED,True,True,
2022_ND,2022,2022-11-08,ND,North Dakota,3,ND_CLASS_3,regular,False,-38.61430712798449,R,2020,-34.43481684579326,-4.179490282191232,John Hoeven,R,True,False,-1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Joe Biden,D,1.0,1,,,-1.2,False,41.3,54.2,-12.9,-8.700000000000003,-12.9,-8.700000000000003,,,True,FiveThirtyEight final 2022 generic-ballot average,RealClearPolling 2022 Biden approval reference,verified_existing_house_warehouse,Imported from canonical House historical national-environment warehouse; component percentages unavailable,True,PASSED,True,True,
2022_NH,2022,2022-11-08,NH,New Hampshire,3,NH_CLASS_3,regular,False,9.349948447759571,D,2020,7.496695443190077,1.8532530045694935,Margaret Wood Hassan,D,False,True,0.0,0,1,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Joe Biden,D,1.0,1,,,-1.2,False,41.3,54.2,-12.9,-8.700000000000003,-12.9,-8.700000000000003,,,True,FiveThirtyEight final 2022 generic-ballot average,RealClearPolling 2022 Biden approval reference,verified_existing_house_warehouse,Imported from canonical House historical national-environment warehouse; component percentages unavailable,True,PASSED,True,True,
2022_NV,2022,2022-11-08,NV,Nevada,3,NV_CLASS_3,regular,False,0.801857785545522,D,2020,2.446234680087614,-1.6443768945420918,Catherine Cortez Masto,D,True,False,1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Joe Biden,D,1.0,1,,,-1.2,False,41.3,54.2,-12.9,-8.700000000000003,-12.9,-8.700000000000003,,,True,FiveThirtyEight final 2022 generic-ballot average,RealClearPolling 2022 Biden approval reference,verified_existing_house_warehouse,Imported from canonical House historical national-environment warehouse; component percentages unavailable,True,PASSED,True,True,
