snapshot_id,race_key,cycle,state,race_id,poll_race_id,election_date,snapshot_date,days_before_election,source_candidate_rows,source_questions,candidate_questions,eligible_questions,excluded_questions,has_eligible_polling,earliest_eligible_end_date,latest_eligible_end_date,mean_dem_margin_unweighted,median_dem_margin_unweighted,mean_poll_age_days,median_poll_age_days,internal_questions,partisan_questions,tracking_questions
2020_MS_6282_20201103_D007,2020_MS_6282_20201103,2020,MS,2020_MS,6282,2020-11-03,2020-10-27,7,22,9,9,8,1,True,2020-01-07,2020-10-26,-11.75625,-8.149999999999999,153.5,162.5,2,0,0
2020_MS_6282_20201103_D000,2020_MS_6282_20201103,2020,MS,2020_MS,6282,2020-11-03,2020-11-03,0,22,9,9,9,0,True,2020-01-07,2020-11-01,-10.783333333333333,-8.0,142.88888888888889,159.0,2,0,0
2020_MT_6283_20201103_D120,2020_MT_6283_20201103,2020,MT,2020_MT,6283,2020-11-03,2020-07-06,120,40,19,19,3,16,True,2020-03-13,2020-06-26,3.7566666666666655,4.299999999999997,65.0,70.0,0,0,0
2020_MT_6283_20201103_D090,2020_MT_6283_20201103,2020,MT,2020_MT,6283,2020-11-03,2020-08-05,90,40,19,19,7,12,True,2020-03-13,2020-08-02,0.23714285714285666,0.0,51.0,26.0,0,0,0
2020_MT_6283_20201103_D060,2020_MT_6283_20201103,2020,MT,2020_MT,6283,2020-11-03,2020-09-04,60,40,19,19,7,12,True,2020-03-13,2020-08-02,0.23714285714285666,0.0,81.0,56.0,0,0,0
2020_MT_6283_20201103_D030,2020_MT_6283_20201103,2020,MT,2020_MT,6283,2020-11-03,2020-10-04,30,40,19,19,9,10,True,2020-03-13,2020-10-02,0.07333333333333296,0.0,89.77777777777777,83.0,0,0,0
2020_MT_6283_20201103_D014,2020_MT_6283_20201103,2020,MT,2020_MT,6283,2020-11-03,2020-10-20,14,40,19,19,14,5,True,2020-03-13,2020-10-20,-1.0314285714285714,-1.5,69.78571428571429,62.0,0,0,0
2020_MT_6283_20201103_D007,2020_MT_6283_20201103,2020,MT,2020_MT,6283,2020-11-03,2020-10-27,7,40,19,19,16,3,True,2020-03-13,2020-10-27,-0.7774999999999999,-0.5,67.375,38.5,0,0,0
2020_MT_6283_20201103_D000,2020_MT_6283_20201103,2020,MT,2020_MT,6283,2020-11-03,2020-11-03,0,40,19,19,17,2,True,2020-03-13,2020-11-02,-0.9670588235294116,-1.0,70.05882352941177,32.0,0,0,0
2020_NC_6284_20201103_D120,2020_NC_6284_20201103,2020,NC,2020_NC,6284,2020-11-03,2020-07-06,120,321,129,129,25,104,True,2019-06-18,2020-06-28,2.2640000000000002,2.0,104.2,63.0,1,0,0
2020_NC_6284_20201103_D090,2020_NC_6284_20201103,2020,NC,2020_NC,6284,2020-11-03,2020-08-05,90,321,129,129,39,90,True,2019-06-18,2020-08-02,4.131025641025642,3.0,90.76923076923077,49.0,1,0,0
2020_NC_6284_20201103_D060,2020_NC_6284_20201103,2020,NC,2020_NC,6284,2020-11-03,2020-09-04,60,321,129,129,53,76,True,2019-06-18,2020-09-03,4.33867924528302,3.0999999999999943,91.90566037735849,54.0,1,0,0
2020_NC_6284_20201103_D030,2020_NC_6284_20201103,2020,NC,2020_NC,6284,2020-11-03,2020-10-04,30,321,129,129,77,52,True,2019-06-18,2020-10-04,4.671298701298701,4.0,88.84415584415585,63.0,1,0,2
2020_NC_6284_20201103_D014,2020_NC_6284_20201103,2020,NC,2020_NC,6284,2020-11-03,2020-10-20,14,321,129,129,100,29,True,2019-06-18,2020-10-20,4.6841,4.0,82.18,49.0,1,0,4
2020_NC_6284_20201103_D007,2020_NC_6284_20201103,2020,NC,2020_NC,6284,2020-11-03,2020-10-27,7,321,129,129,113,16,True,2019-06-18,2020-10-27,4.442566371681416,4.0,79.10619469026548,46.0,1,0,4
2020_NC_6284_20201103_D000,2020_NC_6284_20201103,2020,NC,2020_NC,6284,2020-11-03,2020-11-03,0,321,129,129,127,2,True,2019-06-18,2020-11-02,4.376377952755905,4.0,77.03149606299213,48.0,1,0,5
2020_NE_6285_20201103_D120,2020_NE_6285_20201103,2020,NE,2020_NE,6285,2020-11-03,2020-07-06,120,3,1,1,0,1,False,,,,,,,0,0,0
2020_NE_6285_20201103_D090,2020_NE_6285_20201103,2020,NE,2020_NE,6285,2020-11-03,2020-08-05,90,3,1,1,0,1,False,,,,,,,0,0,0
2020_NE_6285_20201103_D060,2020_NE_6285_20201103,2020,NE,2020_NE,6285,2020-11-03,2020-09-04,60,3,1,1,0,1,False,,,,,,,0,0,0
2020_NE_6285_20201103_D030,2020_NE_6285_20201103,2020,NE,2020_NE,6285,2020-11-03,2020-10-04,30,3,1,1,0,1,False,,,,,,,0,0,0
2020_NE_6285_20201103_D014,2020_NE_6285_20201103,2020,NE,2020_NE,6285,2020-11-03,2020-10-20,14,3,1,1,0,1,False,,,,,,,0,0,0
2020_NE_6285_20201103_D007,2020_NE_6285_20201103,2020,NE,2020_NE,6285,2020-11-03,2020-10-27,7,3,1,1,1,0,True,2020-10-21,2020-10-21,-29.9,-29.9,6.0,6.0,0,0,0
2020_NE_6285_20201103_D000,2020_NE_6285_20201103,2020,NE,2020_NE,6285,2020-11-03,2020-11-03,0,3,1,1,1,0,True,2020-10-21,2020-10-21,-29.9,-29.9,13.0,13.0,0,0,0
2020_NH_6286_20201103_D120,2020_NH_6286_20201103,2020,NH,2020_NH,6286,2020-11-03,2020-07-06,120,74,32,32,3,29,True,2020-02-25,2020-06-22,18.333333333333332,18.0,65.0,49.0,0,0,0
2020_NH_6286_20201103_D090,2020_NH_6286_20201103,2020,NH,2020_NH,6286,2020-11-03,2020-08-05,90,74,32,32,4,28,True,2020-02-25,2020-07-28,18.5,18.5,73.25,61.5,0,0,0
2020_NH_6286_20201103_D060,2020_NH_6286_20201103,2020,NH,2020_NH,6286,2020-11-03,2020-09-04,60,74,32,32,5,27,True,2020-02-25,2020-09-01,18.4,18.0,83.2,74.0,0,0,0
2020_NH_6286_20201103_D030,2020_NH_6286_20201103,2020,NH,2020_NH,6286,2020-11-03,2020-10-04,30,74,32,32,10,22,True,2020-02-25,2020-10-04,16.91,17.0,59.0,21.0,0,0,0
2020_NH_6286_20201103_D014,2020_NH_6286_20201103,2020,NH,2020_NH,6286,2020-11-03,2020-10-20,14,74,32,32,12,20,True,2020-02-25,2020-10-12,16.541666666666668,15.55,63.833333333333336,23.5,0,0,0
2020_NH_6286_20201103_D007,2020_NH_6286_20201103,2020,NH,2020_NH,6286,2020-11-03,2020-10-27,7,74,32,32,14,18,True,2020-02-25,2020-10-26,16.607142857142858,15.55,60.857142857142854,29.0,0,0,0
2020_NH_6286_20201103_D000,2020_NH_6286_20201103,2020,NH,2020_NH,6286,2020-11-03,2020-11-03,0,74,32,32,16,16,True,2020-02-25,2020-10-28,16.28125,15.55,60.125,34.5,0,0,0
2020_NJ_6287_20201103_D120,2020_NJ_6287_20201103,2020,NJ,2020_NJ,6287,2020-11-03,2020-07-06,120,16,8,8,1,7,True,2020-04-19,2020-04-19,23.0,23.0,78.0,78.0,0,0,0
2020_NJ_6287_20201103_D090,2020_NJ_6287_20201103,2020,NJ,2020_NJ,6287,2020-11-03,2020-08-05,90,16,8,8,1,7,True,2020-04-19,2020-04-19,23.0,23.0,108.0,108.0,0,0,0
2020_NJ_6287_20201103_D060,2020_NJ_6287_20201103,2020,NJ,2020_NJ,6287,2020-11-03,2020-09-04,60,16,8,8,1,7,True,2020-04-19,2020-04-19,23.0,23.0,138.0,138.0,0,0,0
2020_NJ_6287_20201103_D030,2020_NJ_6287_20201103,2020,NJ,2020_NJ,6287,2020-11-03,2020-10-04,30,16,8,8,2,6,True,2020-04-19,2020-09-07,23.505,23.505,97.5,97.5,0,0,0
2020_NJ_6287_20201103_D014,2020_NJ_6287_20201103,2020,NJ,2020_NJ,6287,2020-11-03,2020-10-20,14,16,8,8,3,5,True,2020-04-19,2020-10-13,24.00333333333333,24.009999999999998,78.0,43.0,0,0,0
2020_NJ_6287_20201103_D007,2020_NJ_6287_20201103,2020,NJ,2020_NJ,6287,2020-11-03,2020-10-27,7,16,8,8,6,2,True,2020-04-19,2020-10-26,25.501666666666665,24.505,43.666666666666664,8.5,0,0,0
2020_NJ_6287_20201103_D000,2020_NJ_6287_20201103,2020,NJ,2020_NJ,6287,2020-11-03,2020-11-03,0,16,8,8,7,1,True,2020-04-19,2020-11-01,25.14428571428571,24.009999999999998,43.714285714285715,10.0,0,0,0
2020_NM_6288_20201103_D120,2020_NM_6288_20201103,2020,NM,2020_NM,6288,2020-11-03,2020-07-06,120,18,7,7,1,6,True,2020-06-13,2020-06-13,14.0,14.0,23.0,23.0,0,0,0
2020_NM_6288_20201103_D090,2020_NM_6288_20201103,2020,NM,2020_NM,6288,2020-11-03,2020-08-05,90,18,7,7,1,6,True,2020-06-13,2020-06-13,14.0,14.0,53.0,53.0,0,0,0
2020_NM_6288_20201103_D060,2020_NM_6288_20201103,2020,NM,2020_NM,6288,2020-11-03,2020-09-04,60,18,7,7,2,5,True,2020-06-13,2020-09-02,11.5,11.5,42.5,42.5,0,0,0
2020_NM_6288_20201103_D030,2020_NM_6288_20201103,2020,NM,2020_NM,6288,2020-11-03,2020-10-04,30,18,7,7,3,4,True,2020-06-13,2020-10-01,11.0,10.0,49.333333333333336,32.0,0,0,0
2020_NM_6288_20201103_D014,2020_NM_6288_20201103,2020,NM,2020_NM,6288,2020-11-03,2020-10-20,14,18,7,7,5,2,True,2020-06-13,2020-10-17,11.0,11.0,40.4,19.0,2,0,0
2020_NM_6288_20201103_D007,2020_NM_6288_20201103,2020,NM,2020_NM,6288,2020-11-03,2020-10-27,7,18,7,7,5,2,True,2020-06-13,2020-10-17,11.0,11.0,47.4,26.0,2,0,0
2020_NM_6288_20201103_D000,2020_NM_6288_20201103,2020,NM,2020_NM,6288,2020-11-03,2020-11-03,0,18,7,7,6,1,True,2020-06-13,2020-10-29,10.5,10.5,46.166666666666664,25.0,2,0,0
2020_OK_6289_20201103_D120,2020_OK_6289_20201103,2020,OK,2020_OK,6289,2020-11-03,2020-07-06,120,19,5,5,1,4,True,2020-03-08,2020-03-08,-26.0,-26.0,120.0,120.0,0,0,0
2020_OK_6289_20201103_D090,2020_OK_6289_20201103,2020,OK,2020_OK,6289,2020-11-03,2020-08-05,90,19,5,5,2,3,True,2020-03-08,2020-07-30,-21.0,-21.0,78.0,78.0,1,0,0
2020_OK_6289_20201103_D060,2020_OK_6289_20201103,2020,OK,2020_OK,6289,2020-11-03,2020-09-04,60,19,5,5,2,3,True,2020-03-08,2020-07-30,-21.0,-21.0,108.0,108.0,1,0,0
2020_OK_6289_20201103_D030,2020_OK_6289_20201103,2020,OK,2020_OK,6289,2020-11-03,2020-10-04,30,19,5,5,4,1,True,2020-03-08,2020-09-20,-20.625,-20.25,79.0,46.0,1,0,0
2020_OK_6289_20201103_D014,2020_OK_6289_20201103,2020,OK,2020_OK,6289,2020-11-03,2020-10-20,14,19,5,5,5,0,True,2020-03-08,2020-10-20,-20.4,-19.5,76.0,42.0,1,0,0
2020_OK_6289_20201103_D007,2020_OK_6289_20201103,2020,OK,2020_OK,6289,2020-11-03,2020-10-27,7,19,5,5,5,0,True,2020-03-08,2020-10-20,-20.4,-19.5,83.0,49.0,1,0,0
2020_OK_6289_20201103_D000,2020_OK_6289_20201103,2020,OK,2020_OK,6289,2020-11-03,2020-11-03,0,19,5,5,5,0,True,2020-03-08,2020-10-20,-20.4,-19.5,90.0,56.0,1,0,0
2020_OR_6290_20201103_D120,2020_OR_6290_20201103,2020,OR,2020_OR,6290,2020-11-03,2020-07-06,120,4,1,1,0,1,False,,,,,,,0,0,0
2020_OR_6290_20201103_D090,2020_OR_6290_20201103,2020,OR,2020_OR,6290,2020-11-03,2020-08-05,90,4,1,1,0,1,False,,,,,,,0,0,0
2020_OR_6290_20201103_D060,2020_OR_6290_20201103,2020,OR,2020_OR,6290,2020-11-03,2020-09-04,60,4,1,1,0,1,False,,,,,,,0,0,0
2020_OR_6290_20201103_D030,2020_OR_6290_20201103,2020,OR,2020_OR,6290,2020-11-03,2020-10-04,30,4,1,1,1,0,True,2020-09-29,2020-09-29,20.0,20.0,5.0,5.0,0,0,0
2020_OR_6290_20201103_D014,2020_OR_6290_20201103,2020,OR,2020_OR,6290,2020-11-03,2020-10-20,14,4,1,1,1,0,True,2020-09-29,2020-09-29,20.0,20.0,21.0,21.0,0,0,0
2020_OR_6290_20201103_D007,2020_OR_6290_20201103,2020,OR,2020_OR,6290,2020-11-03,2020-10-27,7,4,1,1,1,0,True,2020-09-29,2020-09-29,20.0,20.0,28.0,28.0,0,0,0
2020_OR_6290_20201103_D000,2020_OR_6290_20201103,2020,OR,2020_OR,6290,2020-11-03,2020-11-03,0,4,1,1,1,0,True,2020-09-29,2020-09-29,20.0,20.0,35.0,35.0,0,0,0
2020_SC_6292_20201103_D120,2020_SC_6292_20201103,2020,SC,2020_SC,6292,2020-11-03,2020-07-06,120,86,37,37,9,28,True,2019-03-13,2020-05-26,-11.777777777777779,-13.0,230.44444444444446,208.0,1,0,0
2020_SC_6292_20201103_D090,2020_SC_6292_20201103,2020,SC,2020_SC,6292,2020-11-03,2020-08-05,90,86,37,37,14,23,True,2019-03-13,2020-08-03,-8.642857142857142,-5.5,170.64285714285714,156.5,1,0,1
2020_SC_6292_20201103_D060,2020_SC_6292_20201103,2020,SC,2020_SC,6292,2020-11-03,2020-09-04,60,86,37,37,14,23,True,2019-03-13,2020-08-03,-8.642857142857142,-5.5,200.64285714285714,186.5,1,0,1
2020_SC_6292_20201103_D030,2020_SC_6292_20201103,2020,SC,2020_SC,6292,2020-11-03,2020-10-04,30,86,37,37,23,14,True,2019-03-13,2020-09-28,-5.274347826086957,-1.0,144.52173913043478,65.0,3,0,3
2020_SC_6292_20201103_D014,2020_SC_6292_20201103,2020,SC,2020_SC,6292,2020-11-03,2020-10-20,14,86,37,37,29,8,True,2019-03-13,2020-10-20,-4.42448275862069,-1.0,128.79310344827587,36.0,4,0,5
2020_SC_6292_20201103_D007,2020_SC_6292_20201103,2020,SC,2020_SC,6292,2020-11-03,2020-10-27,7,86,37,37,32,5,True,2019-03-13,2020-10-27,-4.3609375,-1.0,123.15625,38.5,4,0,5
2020_SC_6292_20201103_D000,2020_SC_6292_20201103,2020,SC,2020_SC,6292,2020-11-03,2020-11-03,0,86,37,37,36,1,True,2019-03-13,2020-11-02,-4.129166666666666,-1.4200000000000017,115.91666666666667,39.5,4,0,6
2020_SD_6293_20201103_D120,2020_SD_6293_20201103,2020,SD,2020_SD,6293,2020-11-03,2020-07-06,120,2,1,1,0,1,False,,,,,,,0,0,0
2020_SD_6293_20201103_D090,2020_SD_6293_20201103,2020,SD,2020_SD,6293,2020-11-03,2020-08-05,90,2,1,1,0,1,False,,,,,,,0,0,0
2020_SD_6293_20201103_D060,2020_SD_6293_20201103,2020,SD,2020_SD,6293,2020-11-03,2020-09-04,60,2,1,1,0,1,False,,,,,,,0,0,0
2020_SD_6293_20201103_D030,2020_SD_6293_20201103,2020,SD,2020_SD,6293,2020-11-03,2020-10-04,30,2,1,1,0,1,False,,,,,,,0,0,0
2020_SD_6293_20201103_D014,2020_SD_6293_20201103,2020,SD,2020_SD,6293,2020-11-03,2020-10-20,14,2,1,1,0,1,False,,,,,,,0,0,0
2020_SD_6293_20201103_D007,2020_SD_6293_20201103,2020,SD,2020_SD,6293,2020-11-03,2020-10-27,7,2,1,1,0,1,False,,,,,,,0,0,0
2020_SD_6293_20201103_D000,2020_SD_6293_20201103,2020,SD,2020_SD,6293,2020-11-03,2020-11-03,0,2,1,1,1,0,True,2020-10-28,2020-10-28,-17.0,-17.0,6.0,6.0,0,0,0
2020_TN_6294_20201103_D120,2020_TN_6294_20201103,2020,TN,2020_TN,6294,2020-11-03,2020-07-06,120,8,4,4,0,4,False,,,,,,,0,0,0
2020_TN_6294_20201103_D090,2020_TN_6294_20201103,2020,TN,2020_TN,6294,2020-11-03,2020-08-05,90,8,4,4,0,4,False,,,,,,,0,0,0
2020_TN_6294_20201103_D060,2020_TN_6294_20201103,2020,TN,2020_TN,6294,2020-11-03,2020-09-04,60,8,4,4,0,4,False,,,,,,,0,0,0
2020_TN_6294_20201103_D030,2020_TN_6294_20201103,2020,TN,2020_TN,6294,2020-11-03,2020-10-04,30,8,4,4,0,4,False,,,,,,,0,0,0
2020_TN_6294_20201103_D014,2020_TN_6294_20201103,2020,TN,2020_TN,6294,2020-11-03,2020-10-20,14,8,4,4,0,4,False,,,,,,,0,0,0
2020_TN_6294_20201103_D007,2020_TN_6294_20201103,2020,TN,2020_TN,6294,2020-11-03,2020-10-27,7,8,4,4,1,3,True,2020-10-22,2020-10-22,-20.699999999999996,-20.699999999999996,5.0,5.0,0,0,0
2020_TN_6294_20201103_D000,2020_TN_6294_20201103,2020,TN,2020_TN,6294,2020-11-03,2020-11-03,0,8,4,4,2,2,True,2020-10-22,2020-11-01,-21.05,-21.05,7.0,7.0,0,0,0
2020_TX_6295_20201103_D120,2020_TX_6295_20201103,2020,TX,2020_TX,6295,2020-11-03,2020-07-06,120,153,63,63,6,57,True,2019-04-28,2020-06-25,-11.483333333333334,-11.5,147.83333333333334,100.0,0,0,0
2020_TX_6295_20201103_D090,2020_TX_6295_20201103,2020,TX,2020_TX,6295,2020-11-03,2020-08-05,90,153,63,63,13,50,True,2019-04-28,2020-08-02,-9.774615384615384,-10.0,91.76923076923077,29.0,1,0,1
2020_TX_6295_20201103_D060,2020_TX_6295_20201103,2020,TX,2020_TX,6295,2020-11-03,2020-09-04,60,153,63,63,19,44,True,2019-04-28,2020-09-02,-8.793157894736842,-9.0,85.84210526315789,46.0,1,0,1
2020_TX_6295_20201103_D030,2020_TX_6295_20201103,2020,TX,2020_TX,6295,2020-11-03,2020-10-04,30,153,63,63,27,36,True,2019-04-28,2020-10-04,-8.095185185185185,-8.0,84.96296296296296,52.0,1,0,3
2020_TX_6295_20201103_D014,2020_TX_6295_20201103,2020,TX,2020_TX,6295,2020-11-03,2020-10-20,14,153,63,63,40,23,True,2019-04-28,2020-10-20,-7.22925,-7.649999999999999,69.675,32.5,1,0,5
2020_TX_6295_20201103_D007,2020_TX_6295_20201103,2020,TX,2020_TX,6295,2020-11-03,2020-10-27,7,153,63,63,45,18,True,2019-04-28,2020-10-26,-7.021555555555555,-7.0,68.33333333333333,36.0,1,0,5
2020_TX_6295_20201103_D000,2020_TX_6295_20201103,2020,TX,2020_TX,6295,2020-11-03,2020-11-03,0,153,63,63,51,12,True,2019-04-28,2020-11-02,-6.905294117647058,-6.5,66.88235294117646,39.0,1,0,6
2020_VA_6296_20201103_D120,2020_VA_6296_20201103,2020,VA,2020_VA,6296,2020-11-03,2020-07-06,120,28,14,14,0,14,False,,,,,,,0,0,0
2020_VA_6296_20201103_D090,2020_VA_6296_20201103,2020,VA,2020_VA,6296,2020-11-03,2020-08-05,90,28,14,14,0,14,False,,,,,,,0,0,0
2020_VA_6296_20201103_D060,2020_VA_6296_20201103,2020,VA,2020_VA,6296,2020-11-03,2020-09-04,60,28,14,14,1,13,True,2020-08-22,2020-08-22,21.0,21.0,13.0,13.0,0,0,0
2020_VA_6296_20201103_D030,2020_VA_6296_20201103,2020,VA,2020_VA,6296,2020-11-03,2020-10-04,30,28,14,14,4,10,True,2020-08-22,2020-09-25,15.100000000000001,15.0,23.0,20.0,1,0,0
2020_VA_6296_20201103_D014,2020_VA_6296_20201103,2020,VA,2020_VA,6296,2020-11-03,2020-10-20,14,28,14,14,8,6,True,2020-08-22,2020-10-19,14.1875,15.0,22.5,17.0,2,0,0
2020_VA_6296_20201103_D007,2020_VA_6296_20201103,2020,VA,2020_VA,6296,2020-11-03,2020-10-27,7,28,14,14,11,3,True,2020-08-22,2020-10-27,15.445454545454545,17.0,22.0,15.0,2,0,0
2020_VA_6296_20201103_D000,2020_VA_6296_20201103,2020,VA,2020_VA,6296,2020-11-03,2020-11-03,0,28,14,14,14,0,True,2020-08-22,2020-11-01,15.87857142857143,17.0,23.428571428571427,17.5,2,0,0
2020_WV_6297_20201103_D120,2020_WV_6297_20201103,2020,WV,2020_WV,6297,2020-11-03,2020-07-06,120,3,1,1,0,1,False,,,,,,,0,0,0
2020_WV_6297_20201103_D090,2020_WV_6297_20201103,2020,WV,2020_WV,6297,2020-11-03,2020-08-05,90,3,1,1,0,1,False,,,,,,,0,0,0
2020_WV_6297_20201103_D060,2020_WV_6297_20201103,2020,WV,2020_WV,6297,2020-11-03,2020-09-04,60,3,1,1,0,1,False,,,,,,,0,0,0
2020_WV_6297_20201103_D030,2020_WV_6297_20201103,2020,WV,2020_WV,6297,2020-11-03,2020-10-04,30,3,1,1,0,1,False,,,,,,,0,0,0
2020_WV_6297_20201103_D014,2020_WV_6297_20201103,2020,WV,2020_WV,6297,2020-11-03,2020-10-20,14,3,1,1,1,0,True,2020-10-06,2020-10-06,-20.0,-20.0,14.0,14.0,0,0,0
2020_WV_6297_20201103_D007,2020_WV_6297_20201103,2020,WV,2020_WV,6297,2020-11-03,2020-10-27,7,3,1,1,1,0,True,2020-10-06,2020-10-06,-20.0,-20.0,21.0,21.0,0,0,0
2020_WV_6297_20201103_D000,2020_WV_6297_20201103,2020,WV,2020_WV,6297,2020-11-03,2020-11-03,0,3,1,1,1,0,True,2020-10-06,2020-10-06,-20.0,-20.0,28.0,28.0,0,0,0
2020_WY_6298_20201103_D120,2020_WY_6298_20201103,2020,WY,2020_WY,6298,2020-11-03,2020-07-06,120,2,1,1,0,1,False,,,,,,,0,0,0
2020_WY_6298_20201103_D090,2020_WY_6298_20201103,2020,WY,2020_WY,6298,2020-11-03,2020-08-05,90,2,1,1,0,1,False,,,,,,,0,0,0
2020_WY_6298_20201103_D060,2020_WY_6298_20201103,2020,WY,2020_WY,6298,2020-11-03,2020-09-04,60,2,1,1,0,1,False,,,,,,,0,0,0
2020_WY_6298_20201103_D030,2020_WY_6298_20201103,2020,WY,2020_WY,6298,2020-11-03,2020-10-04,30,2,1,1,0,1,False,,,,,,,0,0,0
2020_WY_6298_20201103_D014,2020_WY_6298_20201103,2020,WY,2020_WY,6298,2020-11-03,2020-10-20,14,2,1,1,0,1,False,,,,,,,0,0,0
2020_WY_6298_20201103_D007,2020_WY_6298_20201103,2020,WY,2020_WY,6298,2020-11-03,2020-10-27,7,2,1,1,0,1,False,,,,,,,0,0,0
2020_WY_6298_20201103_D000,2020_WY_6298_20201103,2020,WY,2020_WY,6298,2020-11-03,2020-11-03,0,2,1,1,1,0,True,2020-10-28,2020-10-28,-30.0,-30.0,6.0,6.0,0,0,0
2022_AK_8918_20221108_D120,2022_AK_8918_20221108,2022,AK,2022_AK,8918,2022-11-08,2022-07-11,120,62,21,21,0,21,False,,,,,,,0,0,0
2022_AK_8918_20221108_D090,2022_AK_8918_20221108,2022,AK,2022_AK,8918,2022-11-08,2022-08-10,90,62,21,21,0,21,False,,,,,,,0,0,0
2022_AK_8918_20221108_D060,2022_AK_8918_20221108,2022,AK,2022_AK,8918,2022-11-08,2022-09-09,60,62,21,21,0,21,False,,,,,,,0,0,0
2022_AK_8918_20221108_D030,2022_AK_8918_20221108,2022,AK,2022_AK,8918,2022-11-08,2022-10-09,30,62,21,21,0,21,False,,,,,,,0,0,0
2022_AK_8918_20221108_D014,2022_AK_8918_20221108,2022,AK,2022_AK,8918,2022-11-08,2022-10-25,14,62,21,21,0,21,False,,,,,,,0,0,0
2022_AK_8918_20221108_D007,2022_AK_8918_20221108,2022,AK,2022_AK,8918,2022-11-08,2022-11-01,7,62,21,21,0,21,False,,,,,,,0,0,0
2022_AK_8918_20221108_D000,2022_AK_8918_20221108,2022,AK,2022_AK,8918,2022-11-08,2022-11-08,0,62,21,21,0,21,False,,,,,,,0,0,0
2022_AL_8917_20221108_D120,2022_AL_8917_20221108,2022,AL,2022_AL,8917,2022-11-08,2022-07-11,120,3,1,1,0,1,False,,,,,,,0,0,0
2022_AL_8917_20221108_D090,2022_AL_8917_20221108,2022,AL,2022_AL,8917,2022-11-08,2022-08-10,90,3,1,1,0,1,False,,,,,,,0,0,0
2022_AL_8917_20221108_D060,2022_AL_8917_20221108,2022,AL,2022_AL,8917,2022-11-08,2022-09-09,60,3,1,1,0,1,False,,,,,,,0,0,0
2022_AL_8917_20221108_D030,2022_AL_8917_20221108,2022,AL,2022_AL,8917,2022-11-08,2022-10-09,30,3,1,1,0,1,False,,,,,,,0,0,0
2022_AL_8917_20221108_D014,2022_AL_8917_20221108,2022,AL,2022_AL,8917,2022-11-08,2022-10-25,14,3,1,1,0,1,False,,,,,,,0,0,0
2022_AL_8917_20221108_D007,2022_AL_8917_20221108,2022,AL,2022_AL,8917,2022-11-08,2022-11-01,7,3,1,1,1,0,True,2022-10-29,2022-10-29,-29.6,-29.6,3.0,3.0,0,0,0
2022_AL_8917_20221108_D000,2022_AL_8917_20221108,2022,AL,2022_AL,8917,2022-11-08,2022-11-08,0,3,1,1,1,0,True,2022-10-29,2022-10-29,-29.6,-29.6,10.0,10.0,0,0,0
2022_AR_8920_20221108_D120,2022_AR_8920_20221108,2022,AR,2022_AR,8920,2022-11-08,2022-07-11,120,9,3,3,0,3,False,,,,,,,0,0,0
2022_AR_8920_20221108_D090,2022_AR_8920_20221108,2022,AR,2022_AR,8920,2022-11-08,2022-08-10,90,9,3,3,0,3,False,,,,,,,0,0,0
2022_AR_8920_20221108_D060,2022_AR_8920_20221108,2022,AR,2022_AR,8920,2022-11-08,2022-09-09,60,9,3,3,0,3,False,,,,,,,0,0,0
2022_AR_8920_20221108_D030,2022_AR_8920_20221108,2022,AR,2022_AR,8920,2022-11-08,2022-10-09,30,9,3,3,1,2,True,2022-09-12,2022-09-12,-13.0,-13.0,27.0,27.0,0,0,0
2022_AR_8920_20221108_D014,2022_AR_8920_20221108,2022,AR,2022_AR,8920,2022-11-08,2022-10-25,14,9,3,3,2,1,True,2022-09-12,2022-10-18,-16.5,-16.5,25.0,25.0,0,0,0
2022_AR_8920_20221108_D007,2022_AR_8920_20221108,2022,AR,2022_AR,8920,2022-11-08,2022-11-01,7,9,3,3,3,0,True,2022-09-12,2022-10-31,-20.599999999999998,-20.0,21.666666666666668,14.0,0,0,0
2022_AR_8920_20221108_D000,2022_AR_8920_20221108,2022,AR,2022_AR,8920,2022-11-08,2022-11-08,0,9,3,3,3,0,True,2022-09-12,2022-10-31,-20.599999999999998,-20.0,28.666666666666668,21.0,0,0,0
2022_AZ_8919_20221108_D120,2022_AZ_8919_20221108,2022,AZ,2022_AZ,8919,2022-11-08,2022-07-11,120,206,88,88,3,85,True,2021-09-12,2022-06-27,11.433333333333335,9.0,124.0,56.0,0,0,0
2022_AZ_8919_20221108_D090,2022_AZ_8919_20221108,2022,AZ,2022_AZ,8919,2022-11-08,2022-08-10,90,206,88,88,10,78,True,2021-09-12,2022-08-08,11.530000000000001,13.0,54.5,21.0,0,0,0
2022_AZ_8919_20221108_D060,2022_AZ_8919_20221108,2022,AZ,2022_AZ,8919,2022-11-08,2022-09-09,60,206,88,88,19,69,True,2021-09-12,2022-09-09,11.015789473684212,12.0,47.68421052631579,32.0,0,0,0
2022_AZ_8919_20221108_D030,2022_AZ_8919_20221108,2022,AZ,2022_AZ,8919,2022-11-08,2022-10-09,30,206,88,88,33,55,True,2021-09-12,2022-10-09,10.00909090909091,9.0,50.303030303030305,30.0,0,0,0
2022_AZ_8919_20221108_D014,2022_AZ_8919_20221108,2022,AZ,2022_AZ,8919,2022-11-08,2022-10-25,14,206,88,88,44,44,True,2021-09-12,2022-10-25,8.159090909090908,6.899999999999999,52.15909090909091,39.0,0,0,0
